


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-11' And DATE '2021-04-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 106799008       1
11-APR-21 21 110981861       1
11-APR-21 21 111785171       1
11-APR-21 21 111935598       2
11-APR-21 21 112699890       1
11-APR-21 21 112710959       1
11-APR-21 21 113699891       1
11-APR-21 21 115170502       1
11-APR-21 21 125927511       1
11-APR-21 21 130102558       1
11-APR-21 21 140152238       1
11-APR-21 21 140916163       2
11-APR-21 21 140960596       1
11-APR-21 21 143904945       1
11-APR-21 21 144973282       1
11-APR-21 21 156973438       1
11-APR-21 21 156982716       2
11-APR-21 21 162967471       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 191960597       1
11-APR-21 21 201550452       1
11-APR-21 21 231010769       1
11-APR-21 21 254425640       7
11-APR-21 21 256425642       6
11-APR-21 21 263799488       3
11-APR-21 21 268109002       1
11-APR-21 21 288973615       1
11-APR-21 21 296980785       6
11-APR-21 21 301691932       1
11-APR-21 21 304499583       1
11-APR-21 21 304799680       1
11-APR-21 21 304799995       1
11-APR-21 21 306431280       1
11-APR-21 21 306779907       1
11-APR-21 21 313691936       1
11-APR-21 21 314431280       1
11-APR-21 21 314989344       1
11-APR-21 21 317499588       2
11-APR-21 21 317691930       2
11-APR-21 21 320799680       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 320799995       2
11-APR-21 21 348499585       1
11-APR-21 21 351691932       1
